Price	Item title	Item description	Final URL	Image URL	ID	Item Category
317.40 UAH	Чарки 200 Мл у Чохлі, Набір 6 Шт.	Чарки 200 мл у чохлі, набір 6 шт.	https://omplus.com.ua/ua/p1002697364-stopki-200-chehle.html	https://images.prom.ua/1876087261_charki-200-ml.jpg	68450756	Сувеніри
276 UAH	Чарки 200 Мл у Чохлі, Набір 4 Шт.	Чарки 200 мл у чохлі, набір 4 шт.	https://omplus.com.ua/ua/p1002698006-stopki-200-chehle.html	https://images.prom.ua/1876107200_charki-200-ml.jpg	1474115739	Сувеніри
289.80 UAH	Чарки 200 Мл у Чохлі, Набір 6 Шт.	Чарки 200 мл у чохлі, набір 6 шт.	https://omplus.com.ua/ua/p1002698702-stopki-200-chehle.html	https://images.prom.ua/1876139586_charki-200-ml.jpg	377561204	Сувеніри
202.40 UAH	Чарки 100 Мл у Чохлі, Набір 4 Шт.	Чарки 100 мл у чохлі, набір 4 шт.	https://omplus.com.ua/ua/p1002725046-stopki-100-chehle.html	https://images.prom.ua/1876145093_charki-100-ml.jpg	3538150545	Сувеніри
312.80 UAH	Ніж Багатофункціональний, 8 Інструментів	Ніж багатофункціональний, 8 інструментів	https://omplus.com.ua/ua/p1873365830-nozh-mnogofunktsionalnyj-instrumentov.html	https://images.prom.ua/4614604112_nizh-bagatofunktsionalnij-8.jpg	3627180896	Сувеніри
202.40 UAH	Чарки 100 Мл у Чохлі, Набір 4 Шт.	Чарки 100 мл у чохлі, набір 4 шт.	https://omplus.com.ua/ua/p1002725908-stopki-100-chehle.html	https://images.prom.ua/4715242968_charki-100-ml.jpg	1770974293	Сувеніри
266.80 UAH	Ніж Багатофункціональний, 8 Інструментів	Ніж багатофункціональний, 8 інструментів	https://omplus.com.ua/ua/p1863422679-nozh-mnogofunktsionalnyj-instrumentov.html	https://images.prom.ua/4578223332_nizh-bagatofunktsionalnij-8.jpg	1502648821	Сувеніри
257.60 UAH	Туристичний Набір 3в1 Ложка, Виделка, Ніж (Синій)	Туристичний набір 3в1 ложка, виделка, ніж (синій)	https://omplus.com.ua/ua/p1873369510-turisticheskij-nabor-3v1.html	https://images.prom.ua/4614608248_turistichnij-nabir-3v1.jpg	1275489498	Сувеніри
202.40 UAH	Чарки 100 Мл у Чохлі, Набір 4 Шт.	Чарки 100 мл у чохлі, набір 4 шт.	https://omplus.com.ua/ua/p1002726746-stopki-100-chehle.html	https://images.prom.ua/1876149725_charki-100-ml.jpg	3337881750	Сувеніри
317.40 UAH	Ніж Багатофункціональний, 8 Інструментів	Ніж багатофункціональний, 8 інструментів	https://omplus.com.ua/ua/p1863426372-nozh-mnogofunktsionalnyj-instrumentov.html	https://images.prom.ua/4578230508_nizh-bagatofunktsionalnij-8.jpg	958924112	Сувеніри
